@RELATION wada

@ATTRIBUTE x_avg numeric
@ATTRIBUTE x_std numeric
@ATTRIBUTE y_avg numeric
@ATTRIBUTE y_std numeric
@ATTRIBUTE z_avg numeric
@ATTRIBUTE z_std numeric
@ATTRIBUTE label {hand-wash,not-hand-wash}

@DATA
-1.1951510305454545,1.9286439965792666,-6.197258246464647,5.171259447694741,6.580594412525252,6.580594412525252,hand-wash
-0.93118358886,1.7954235189602261,-6.037185637401999,8.126090734673888,7.0669841555,7.0669841555,hand-wash
-1.15196846686,1.2356058519969668,-7.2586095946,6.7991933545329974,3.6767501569999994,3.6767501569999994,hand-wash
-0.8269660237551021,1.4704871751825808,-8.2923518622449,2.182244599709982,-2.0387115178826534,-2.0387115178826534,hand-wash
-3.8527638898989895,1.1922850694604967,-6.615672931616163,2.607938323248438,-0.9935339193939393,-0.9935339193939393,hand-wash
-7.202626071,1.1542797483190002,-4.153730285,1.528400579615536,-5.032331215,-5.032331215,hand-wash
-7.489321895000001,0.791292179646394,-3.694413430699999,1.8460077867937097,-4.705770288,-4.705770288,hand-wash
-7.296726412999999,0.7422201384557391,-1.9160276028000005,1.0189474568458368,-6.41326354,-6.41326354,hand-wash
-6.604386107,0.9261464520683882,-2.6516578547000007,1.0953587871372907,-6.383541372,-6.383541372,hand-wash
-7.041182815625,0.7162367503599852,-4.6852320096875,2.149730402364655,-3.308008436875,-3.308008436875,hand-wash
-7.507200719999999,1.0458648882659893,-2.4935506240249996,2.4734423802146877,-5.0867460408000005,-5.0867460408000005,hand-wash
-6.237660714999999,0.6461120899725836,-5.0797885457000005,2.2080053782200775,-5.2406500247,-5.2406500247,hand-wash
-6.008321951122449,4.03549845378183,-6.72321083234694,3.8177799291063477,1.0622644979183673,1.0622644979183673,hand-wash
-4.211617647575757,6.570240870027842,-6.951556303939395,4.4292641451935575,3.2964177936666665,3.2964177936666665,hand-wash
2.860802456969697,2.1568005080998263,-6.78590077539394,4.753992537467345,-4.608199012616161,-4.608199012616161,hand-wash
2.406305164242424,1.499120660325569,-7.938026127272728,4.044575012181205,-2.6797728325151513,-2.6797728325151513,hand-wash
3.465230371919192,1.0156170633196975,-7.439039494242424,2.6874291446950207,-3.92668292010101,-3.92668292010101,hand-wash
-1.3297922636666668,1.5861862684929653,-3.306590563797979,4.264070004264927,7.834919313131313,7.834919313131313,hand-wash
-1.9437499459999998,0.7581865956497943,1.806922486,0.3432571099522965,9.495653700000002,9.495653700000002,hand-wash
-6.419981460439559,2.1481824064507142,-2.8887093643956043,4.320240317061126,2.8309130998241754,2.8309130998241754,hand-wash
-5.671587696969697,2.1291386422526957,-3.725307760666667,2.2345959152853436,-7.114357116868687,-7.114357116868687,hand-wash
-4.127622659959596,2.1174515333166526,-7.146677764646465,3.150519697532359,-3.363865405252525,-3.363865405252525,hand-wash
-4.2129724189898985,2.142047266619003,-7.939610729999999,3.8379826396679184,-1.2674975445454544,-1.2674975445454544,hand-wash
0.653325385527,1.8620323247081996,-7.374516599000001,2.8580386544116068,1.6222904428000005,1.6222904428000005,hand-wash
1.1684308552424243,2.138689237636791,-8.03576227878788,4.397683884986179,3.177961108050506,3.177961108050506,hand-wash
0.1813127584897959,1.9615510764107127,-8.252675171020408,6.210991131791504,0.8459307045918368,0.8459307045918368,hand-wash
1.9867170783737376,1.3891440686739331,-7.395215492929293,3.513881700992381,2.944120081161616,2.944120081161616,hand-wash
2.9397667136,1.6215379425677545,-4.310520236799999,3.8186045779194764,6.8985304374,6.8985304374,hand-wash
2.345304741111111,2.5245096532127898,-3.617338334040404,3.714931847042826,8.038713743434341,8.038713743434341,hand-wash
1.8308247802400002,1.4330156914453218,-4.3907413686,7.766819622459432,8.094687052,8.094687052,hand-wash
2.1794072915757576,1.4203361781797992,-4.745573908515151,8.899939412069447,5.904424714949495,5.904424714949495,hand-wash
3.9374360394999997,1.1958798154958372,-8.581378923000003,2.445095974366493,-1.0022558077500001,-1.0022558077500001,hand-wash
2.8870266986868693,1.4416032314188312,-5.2013292158585855,7.052056420834672,5.110499932121212,5.110499932121212,hand-wash
2.7246819916,1.1956157561451204,-8.755580646999999,2.451062813313243,0.49463139704,0.49463139704,hand-wash
0.9004794255699999,1.5338205446797746,-3.5020813880399997,5.663208079584168,7.904354793200001,7.904354793200001,hand-wash
2.5301792902040816,1.0164510962670334,-9.052306249999999,2.608607022154787,-1.2391659891020408,-1.2391659891020408,hand-wash
1.925751391607,1.13185255222901,-7.504661989500001,2.57760370568197,3.0420460198930006,3.0420460198930006,hand-wash
2.7592923510101013,0.8631528615479404,-9.143616075757576,1.4961682049075236,-0.42824884435656563,-0.42824884435656563,hand-wash
3.232344982525252,1.545092334072755,-7.163503393939394,5.208453968355326,2.4470446721212125,2.4470446721212125,hand-wash
0.8068102301200003,1.8109371887860004,-4.248596944399999,11.196161881086617,8.460322682,8.460322682,hand-wash
1.5780304746940002,1.0553094599193955,-5.1004695106,7.039767381600994,5.420504028600001,5.420504028600001,hand-wash
1.0895139430683674,1.1911399956326731,-9.013264972448981,2.6205573197931034,-0.19309234640816325,-0.19309234640816325,hand-wash
1.2588851635858584,1.244971654993079,-8.246439336818183,1.9658886406244496,2.5216168645858583,2.5216168645858583,hand-wash
1.1219588721,1.5356863550215998,-7.0153235920000006,2.842755360264615,3.7241595738999997,3.7241595738999997,hand-wash
0.7514254048900001,1.372537591087802,-7.6201617827,3.280282892277581,2.2545995271,2.2545995271,hand-wash
-2.050246692244898,2.470290706328053,-7.753179245612246,2.8152659195821608,-4.937149476530613,-4.937149476530613,hand-wash
-6.058525252999999,0.6007749326086457,-6.489413191,0.7583663475466854,-3.0128267933,-3.0128267933,hand-wash
-7.3706726389999995,0.6256490001672554,-5.145292335000001,1.195036545907496,-3.3292088607,-3.3292088607,hand-wash
-7.140848511224489,0.36921491467463874,-4.861779691836734,1.3935325718880998,-4.076702089285714,-4.076702089285714,hand-wash
-5.176511408,0.7640162182372882,-7.340651009000001,1.4540004023404125,-1.85575695972,-1.85575695972,hand-wash
-4.507762057000001,0.4923873457950899,-8.043098265000001,0.47279561470063247,0.41573947041,0.41573947041,hand-wash
-6.754831606185569,0.473382240543642,-3.446309648628866,2.3472535035488797,5.780996882474226,5.780996882474226,hand-wash
-5.500521591000002,1.2466551701148174,-6.292985636,1.8029659730280612,-4.56915839687,-4.56915839687,hand-wash
-5.626763073000001,0.9982798122619596,-4.5880191450000005,1.2252167416275908,-6.195711940000001,-6.195711940000001,hand-wash
-4.7318132173469385,1.062587410703849,-6.031147985714285,1.8666528681786771,-5.801042791632653,-5.801042791632653,hand-wash
-3.7499898284700004,2.5061779377778843,-6.952142950399999,3.3594008310448586,0.7923084154399999,0.7923084154399999,hand-wash
-4.646966934646464,7.786518638844747,-6.625277265050504,5.397585786248184,6.196653393464646,6.196653393464646,hand-wash
-6.53096425131313,3.532118151593675,-6.794658323838384,3.122356686312952,2.8515973538080814,2.8515973538080814,hand-wash
-4.666731844505049,4.518059667105902,-8.445866997171716,3.2234540182437454,0.4341275333636364,0.4341275333636364,hand-wash
-0.9532903520202017,1.8924087871466888,-6.2798258738383845,4.379986173991456,1.5584560940404037,1.5584560940404037,hand-wash
1.00296233181,0.9287844881448043,-5.846314549099999,3.238992190174784,6.893908015299998,6.893908015299998,hand-wash
0.24104674102,0.8072036100574029,-5.588610445000001,2.9022242418407718,6.772444634400001,6.772444634400001,hand-wash
-1.141703367044898,0.8804621398207638,-7.910725130612244,0.9464275720075436,5.114576440816326,5.114576440816326,hand-wash
-1.51161656455,0.9079529244890572,-7.675498725999998,2.103369063214229,3.6413637175599995,3.6413637175599995,hand-wash
1.5042311020816328,2.0047353810514057,-7.528719424387755,3.9374462865361126,-0.1867748776836734,-0.1867748776836734,hand-wash
-0.17265696283800003,1.0559097293297104,-2.7868566816600007,3.0663737168233114,8.923279919999999,8.923279919999999,hand-wash
0.396543387575,2.9739144744109596,-5.4163845735,6.755751457539724,6.893069813600001,6.893069813600001,hand-wash
3.4280549930612247,2.1733773044824223,-8.472723708163265,3.0893679224716277,-2.676397643571429,-2.676397643571429,hand-wash
4.850333678,1.372693899802891,-4.490661654899999,4.2112099067660225,5.7788468148000005,5.7788468148000005,hand-wash
-7.056286344444445,0.680679778177808,-3.8291572250000003,3.6367282586354817,0.9976586834444445,0.9976586834444445,hand-wash
-6.528653862626262,1.603941779000353,-3.091994388888889,2.3197285276328357,-6.556438533333332,-6.556438533333332,hand-wash
-3.670500505111111,2.287039194849661,-7.122280072222222,3.152462064161626,-5.325579975070707,-5.325579975070707,hand-wash
-1.174697210538,1.9359461256597514,-6.702953172399999,8.219201384939598,3.6932757959000004,3.6932757959000004,hand-wash
0.9570038382666668,1.803960157097642,-8.98673015959596,3.7064505933567875,-3.074757502141414,-3.074757502141414,hand-wash
1.240874137020202,1.6432999660202519,-8.227799293939395,2.6068782180136125,0.6841893517171719,0.6841893517171719,hand-wash
0.5243056975,2.5203443379161614,-6.745512625100002,6.95569666927146,3.9388491060500006,3.9388491060500006,hand-wash
1.2674249790707073,2.2045809544974597,-9.07547901858586,3.6464193404406777,-1.2101501487373738,-1.2101501487373738,hand-wash
2.002780643989899,2.131609642030084,-8.16101698080808,3.0253957025187006,2.127962765353535,2.127962765353535,hand-wash
0.9953725342060604,1.4870883534796038,-8.544461994949495,1.6243638618609915,1.3710760785959595,1.3710760785959595,hand-wash
0.3994118477333333,1.6753647761121973,-8.673067249494949,2.796585931907172,2.742478792020201,2.742478792020201,hand-wash
-0.19974462943800003,1.6683319859972756,-6.3983305816,8.757494511343753,6.648466475099999,6.648466475099999,hand-wash
0.9674306460101011,1.8599374146085565,-8.754800338383838,3.407230886050782,-2.7338301439898984,-2.7338301439898984,hand-wash
-1.58756264453,1.5870910888940515,-7.790064493,3.1509821379040304,2.7256399724000007,2.7256399724000007,hand-wash
0.9088857193636363,1.3097413918787866,-7.1276869484848495,3.095731784786999,3.1325766778787876,3.1325766778787876,hand-wash
2.6968645671212124,1.5782733802927549,-9.001245416161616,1.7651486375124903,-1.2435231697777778,-1.2435231697777778,hand-wash
0.18581759385,2.1852132106544517,-5.436251276700001,9.553102954958378,6.088666541000001,6.088666541000001,hand-wash
2.73189858177551,1.7139695360251452,-8.780581482653062,2.8814584203173244,-1.4373538606122451,-1.4373538606122451,hand-wash
1.9923780524111112,2.0731209269733912,-8.560840108080809,1.7124804460639549,0.17921520181818182,0.17921520181818182,hand-wash
3.1453911172,1.645967151709078,-8.49238001,2.033213143262696,-1.7926481760000001,-1.7926481760000001,hand-wash
1.01852994409,2.0217558321288607,-5.418707725100001,8.327865311287935,7.746103922200001,7.746103922200001,hand-wash
1.013380663364,1.5458732730188192,-6.485976373059999,6.181500292679418,5.120000893000001,5.120000893000001,hand-wash
2.9059734906701036,1.4157146451092357,-8.733278231958764,2.9270975473125884,-1.4693938603917525,-1.4693938603917525,hand-wash
2.02448605453,1.2673187708246216,-7.530552087,3.18377658174379,2.68948717796,2.68948717796,hand-wash
2.0162352211499996,2.0039609424959255,-7.284427931,6.109036098301402,2.718945916939999,2.718945916939999,hand-wash
0.7381091056400001,1.9007948711473148,-7.1649882988,6.854518875264296,1.1482921164870001,1.1482921164870001,hand-wash
-1.4700287537755103,3.9495857827354586,-8.25290739132653,3.032781992692638,1.0826099354081633,1.0826099354081633,hand-wash
-2.694995726,0.8484015777187216,-8.739809520000001,0.6727361295839516,-0.70304600647,-0.70304600647,hand-wash
-2.8049510699999995,0.5171286795411143,-8.942547935,0.39157645146458736,-0.7091533120440002,-0.7091533120440002,hand-wash
-5.142681730999999,2.231514121959967,-7.505991225,1.212489547846556,-1.7185941712300001,-1.7185941712300001,hand-wash
-5.84383530515464,1.1973456083595906,-3.4927409342886597,2.3178870601717665,-6.4555035422680405,-6.4555035422680405,hand-wash
-5.265414502000001,0.957026377472323,-3.4384457125999996,1.8660109115348549,-7.302438538000001,-7.302438538000001,hand-wash
-5.220807289000001,0.34157319122818314,-3.264160148,0.36897182262669476,-7.5648727639999995,-7.5648727639999995,hand-wash
-5.2983699820000005,1.0891041791965603,-4.36863536,1.9386749570005166,-6.038490877800001,-6.038490877800001,hand-wash
-5.06979956071134,3.299859194727996,-5.721714009896907,3.039034761109779,4.751175557319589,4.751175557319589,hand-wash
-5.327962857575757,1.5951117324855766,-5.217997606717172,2.6124356784284264,6.080289325252525,6.080289325252525,hand-wash
-4.6432533765656565,4.41149650530601,-7.088048215050506,4.1143167113440615,5.21088510909091,5.21088510909091,hand-wash
-3.8235881945454544,7.606528828902557,-6.704143536016161,6.269797792924199,3.9226670104040395,3.9226670104040395,hand-wash
-8.831071704,3.9659376213950894,-4.989472345,1.6693074811198303,1.7309524703599999,1.7309524703599999,hand-wash
-8.548195970999998,2.2520472755157015,-4.3919149829999995,2.3882452905229505,2.7624394899999998,2.7624394899999998,hand-wash
-7.238922547,0.8449453781434236,-6.577681624,1.0278530928003824,-0.66337250044,-0.66337250044,hand-wash
-3.6808576078470003,3.751611218328534,-7.247520669999999,2.757986714641003,-2.3019610664,-2.3019610664,hand-wash
2.3155024249484537,1.5891550874312115,-6.884236720824741,2.733422838279476,-5.619110886295877,-5.619110886295877,hand-wash
3.8369785367676763,1.6732488687070894,-7.027628385151516,2.6372585872027106,-4.733731937696969,-4.733731937696969,hand-wash
3.9875623959595963,0.8342974940319976,-7.316833047474746,1.340127079581403,-4.32340940878788,-4.32340940878788,hand-wash
5.3462703529999995,1.1390638628720156,-6.375985071,1.936082949378895,-3.941172282907,-3.941172282907,hand-wash
4.256377409795919,3.752104534471564,-5.486183216591837,5.399668809791175,1.6928877829316327,1.6928877829316327,hand-wash
3.311840292323232,6.432238413102729,-5.918770606767677,5.11965492458724,2.9542081946464647,2.9542081946464647,hand-wash
4.364503943098001,1.8176851513744492,-4.9178851999,4.852133284885508,-6.5970334215,-6.5970334215,hand-wash
2.317266066878788,1.6062504629952303,-8.050882332121214,4.847871868288404,0.24590078121212128,0.24590078121212128,hand-wash
-1.4767570671999999,0.4299973838350561,0.46989085785000007,0.500012541144861,9.71884558,9.71884558,hand-wash
-5.865376807608695,0.48031857825272234,-0.09429088081847825,0.9615463298776675,8.138679788043477,8.138679788043477,hand-wash
-5.167399777575757,2.9221557642888336,-5.786572804343434,3.7889295110652204,0.10128028989898992,0.10128028989898992,hand-wash
-6.615475022000002,2.183438097893527,-6.6787155532,2.8707438766308435,-3.9964853003000003,-3.9964853003000003,hand-wash
-3.1058322738383835,2.2412966278754847,-7.039252715151516,3.966727653978991,-0.9156473979797981,-0.9156473979797981,hand-wash
-2.4447101474747477,2.4033130804804976,-6.775486055555556,3.4261917887301934,2.0680993789898987,2.0680993789898987,hand-wash
-3.6712535949000005,2.2556060339175237,-7.758761554,2.6881872358476517,-3.66503853096,-3.66503853096,hand-wash
-0.1851906467070707,2.1027033918224283,-6.889055955555556,8.591564183344195,5.1553400543434345,5.1553400543434345,hand-wash
-0.23857055870707067,1.994498495175428,-7.087007909898991,6.541090676760191,-0.30565531919899,-0.30565531919899,hand-wash
-0.30159283031299994,1.588307695890586,-7.502075378999999,2.8378225165638904,3.196321271500001,3.196321271500001,hand-wash
0.5671841751010102,1.0902333733556497,-6.298707811414142,2.176818548622388,-6.968502846464647,-6.968502846464647,hand-wash
1.036499142419192,1.603728997521836,-7.945743368686868,2.66299895384321,-0.46783924484848477,-0.46783924484848477,hand-wash
1.4786705443232322,1.814379174408484,-8.584911231313132,2.4088471664128175,-2.408046985252525,-2.408046985252525,hand-wash
-0.011567937000000006,1.4291699344413398,-7.9078394787000015,3.0957242818352735,1.2361174974000002,1.2361174974000002,hand-wash
0.004802131323232324,1.6672791761357404,-7.954597737949495,2.979023179297333,2.626187289434344,2.626187289434344,hand-wash
1.0170728624848484,1.6784644156296793,-8.134333000000002,2.8603769917673807,-0.8868104228282828,-0.8868104228282828,hand-wash
1.47037435236,2.404520127500364,-6.566365151000001,1.9027192972312632,6.4593317804999995,6.4593317804999995,hand-wash
0.44772350823232326,1.8211889787949636,-7.7777049095353545,5.6773336987447935,3.222293131818182,3.222293131818182,hand-wash
0.02500400307,0.8257753367449683,-6.812800627400001,6.991023161879185,6.567239360999999,6.567239360999999,hand-wash
0.46525649439600003,0.6806599614752754,-7.0157426745999985,4.593884363754386,5.066819470300001,5.066819470300001,hand-wash
1.7360805248453606,1.319899204104116,-8.511380860824742,2.6376485855703886,-4.100903060463917,-4.100903060463917,hand-wash
1.877259843636364,1.2164907904357225,-7.42030274949495,2.291361876697254,1.6232305461616159,1.6232305461616159,hand-wash
2.1863893769000002,1.745488689219696,-7.371163514599999,2.9493369790628368,2.11202402164,2.11202402164,hand-wash
0.011730701612244874,1.3548791880394242,-7.3277821897959186,2.906861427771682,-0.7049299953673469,-0.7049299953673469,hand-wash
0.8680269357669999,1.3595928426588644,-7.887505790600001,3.3362156526185127,-1.0224817550999998,-1.0224817550999998,hand-wash
-3.4791408595959594,0.9770607430209882,-6.891753314272726,7.910109059814415,6.262661562626262,6.262661562626262,hand-wash
-2.2331137868939392,2.2807623486677566,-7.3918527942929275,5.534295626553851,4.490576943939394,4.490576943939394,hand-wash
-2.8138366015629996,2.8055616312751264,-7.715902739000001,2.54000038328943,4.2690384809,4.2690384809,hand-wash
-2.9437544237999997,2.279818665974152,-7.450642337000001,3.3458630534501324,2.941083995213001,2.941083995213001,hand-wash
-5.230495132,0.9291764472970587,-7.496387166999999,1.522995743836794,-1.3636642662000003,-1.3636642662000003,hand-wash
-3.584196095876289,1.127907539366824,-6.655771634020619,1.654516333249456,-5.2374509857731955,-5.2374509857731955,hand-wash
-4.099354156565656,0.9340381917569419,-6.482229206060607,1.6042403079033483,-0.9722085898989901,-0.9722085898989901,hand-wash
-4.695280127699999,2.378281483936327,-4.6993157227,2.2145051089375087,6.732807044000001,6.732807044000001,hand-wash
-3.787564499908164,3.8358749256859577,-5.921465853571428,4.75095196737993,5.924166338775511,5.924166338775511,hand-wash
-1.7408319267999999,6.220043650842396,-7.96023060005,4.579812708798213,2.9021050529,2.9021050529,hand-wash
1.9000648053,3.408406849124433,-7.4305001721,4.645995389850085,-3.969553257750001,-3.969553257750001,hand-wash
3.067971633111111,2.446229635748279,-6.272193272727272,3.6792131123682457,-6.795468741111111,-6.795468741111111,hand-wash
3.319001163030303,1.849276349754594,-7.773689037575759,4.210922207439075,-2.9483536918181814,-2.9483536918181814,hand-wash
1.8717796169829999,1.4475693556814555,-8.590827329000001,1.2494780984128637,-1.5215319557600002,-1.5215319557600002,hand-wash
-2.0737755549999997,2.119692144459968,-1.73392230923,5.412629288323646,7.051847639599999,7.051847639599999,hand-wash
-6.160990327472528,1.6517557355185701,-2.972061326813186,1.6449552670887804,6.182019180989009,6.182019180989009,hand-wash
-6.416789536363635,2.8740231366552247,-6.945242105656565,3.9383807220577514,-3.6204106680606056,-3.6204106680606056,hand-wash
-4.787692424747474,2.491965416740504,-5.0117356517171725,3.713138728180846,-6.0319776292929275,-6.0319776292929275,hand-wash
-2.959869159419192,1.817199134204996,-6.7023533029292945,3.3041132120941366,-5.812059237121212,-5.812059237121212,hand-wash
-1.390962020272727,2.158450594271805,-6.187908002828283,8.473678482382757,4.3652496951919195,4.3652496951919195,hand-wash
1.7162111309499999,1.9403901743485703,-7.6019117271,3.766023529504602,1.8611337332000002,1.8611337332000002,hand-wash
1.1207723734747477,2.471862177378565,-8.83081202929293,3.350212767904011,0.7667449351212122,0.7667449351212122,hand-wash
1.4655705099393939,2.8381126528084075,-7.2201975826262625,3.7603862154384675,4.846322071979799,4.846322071979799,hand-wash
0.7366741428414142,1.6510978427847147,-6.840708076161617,7.096429279512985,5.460535660808082,5.460535660808082,hand-wash
-0.7189130101800001,1.2269414582330451,-5.5758808993,9.189749278096004,7.763443833999999,7.763443833999999,hand-wash
0.4292473752,1.8369229799467377,-6.399372486800001,6.4771636477615955,3.47216760115,3.47216760115,hand-wash
1.4695766536734693,1.189839953294052,-8.158401914285715,3.165773789543129,1.5855151633367348,1.5855151633367348,hand-wash
1.6982623856464647,1.262067836046166,-8.419074278787878,2.3696234149635287,0.8953623279797982,0.8953623279797982,hand-wash
1.9421093661299997,1.1427221664746576,-7.258849199999999,2.46485716769557,3.199758116923,3.199758116923,hand-wash
2.180544332242424,1.2248279855825592,-9.142890267676767,2.0355340559187494,-0.10573165554242422,-0.10573165554242422,hand-wash
0.78763810655,1.5038871309428046,-5.8821201064,3.5725595262601177,6.268700159500002,6.268700159500002,hand-wash
0.80140946613,1.4158221345987572,-8.2829115967,5.171780374597292,1.1879177178,1.1879177178,hand-wash
1.009293004015306,1.4662964889352448,-7.1876491297959175,4.045398642068675,3.3368365023469386,3.3368365023469386,hand-wash
0.6447273027,1.9432801591846083,-5.698901103000001,6.633939979889977,4.176722423,4.176722423,hand-wash
1.2359156214693878,1.445593007932026,-7.529709209693878,3.581764631905065,1.815718064285714,1.815718064285714,hand-wash
1.4804365706363638,1.419233712075157,-8.564710852525252,2.3206731072758315,-1.196868667242424,-1.196868667242424,hand-wash
0.12200229673999999,1.1427860399650442,-7.0235983509999995,2.308097389803065,3.48071779138,3.48071779138,hand-wash
1.5497106880909088,1.0618734223456914,-8.725358485858585,2.0505752490409654,-0.8226287352121213,-0.8226287352121213,hand-wash
1.3371513809700002,1.1732340353789723,-6.664812545000001,2.6357514250342002,1.0500004793200002,1.0500004793200002,hand-wash
-0.9964258860142858,1.7533761761707307,-7.378407543265307,2.9277303687418423,-0.18123941753061237,-0.18123941753061237,hand-wash
-0.017459697319999974,1.0623501165175537,-8.554578735,1.7800114708386803,-2.4817671600500004,-2.4817671600500004,hand-wash
-0.3140257638464647,0.8692287066011481,-7.138234776767676,2.636040845108985,1.2803072275757577,1.2803072275757577,hand-wash
-2.9711414863,1.7662085256995352,-2.5058730371799998,4.573589644176628,7.2302526049,7.2302526049,hand-wash
-5.24655346654945,3.8157221832198442,-5.58333004065934,3.4296444011501332,1.66269622956044,1.66269622956044,hand-wash
-5.895957478080809,3.5867064434835814,-4.048901494444445,3.299122925740229,-6.552616223434343,-6.552616223434343,hand-wash
-3.01854714420202,2.8315840691490757,-6.85464266151515,3.687594138162648,-4.9507957038080805,-4.9507957038080805,hand-wash
-3.588404550454546,2.4523799635910493,-7.670715358787878,3.8942288871734725,0.9292312950505048,0.9292312950505048,hand-wash
-0.7057643540399999,1.289720930966505,-8.280732133,2.398688952677924,1.1196117553,1.1196117553,hand-wash
0.6807298736565658,1.9099873354846257,-9.123379325252527,3.0160926927193255,-2.8446058069494953,-2.8446058069494953,hand-wash
-1.7508550891199997,1.8022116095068346,-5.861618675160002,9.391687863292447,7.246251319400001,7.246251319400001,hand-wash
-0.6106936949494948,1.9295464785171454,-8.057148128181819,5.34538290470288,-0.42523694392929295,-0.42523694392929295,hand-wash
0.5157075868900001,1.2240267652251184,-7.641537343299999,2.6781501401816428,3.1064241326599995,3.1064241326599995,hand-wash
1.2891374087373737,1.4159125835481394,-7.813412506060606,2.5277752183154067,2.321148903737374,2.321148903737374,hand-wash
0.4306680470787879,1.9433861871318734,-4.105680377777778,1.34453300219334,8.703113913131313,8.703113913131313,hand-wash
0.01592688795999997,1.6305875608396065,-7.0014683587,3.6212924713876933,3.5717046088,3.5717046088,hand-wash
-0.6043147495816327,1.5394918946552085,-6.68080920867347,5.910814004091292,4.90618530577551,4.90618530577551,hand-wash
1.0674771346161616,1.435831453604807,-8.824497892929292,2.1845249480869118,-2.6519277117979803,-2.6519277117979803,hand-wash
0.5692042133565657,1.1988252236197106,-7.622996425252525,2.427474321386291,1.6751830476767673,1.6751830476767673,hand-wash
0.19684665620000008,1.5169421918930241,-7.698155611000001,2.5049729116731183,2.0416463699259997,2.0416463699259997,hand-wash
0.5180620781010101,1.4412327010640602,-8.880224371717173,2.1792251606366606,-2.061567517070707,-2.061567517070707,hand-wash
0.721020628947,1.2813744330029921,-7.363739045200001,3.6118217231258813,3.8325102216999998,3.8325102216999998,hand-wash
-0.034715807551,1.0581789376276016,-5.9081299918,6.4127909999379415,7.435529733999999,7.435529733999999,hand-wash
-0.11279344743000001,1.1822524184977026,-7.459396111909999,6.50508998165272,4.799367643599999,4.799367643599999,hand-wash
0.9010088205979382,1.468231617035945,-8.821264276288659,2.5887473639111165,-3.6041710537113403,-3.6041710537113403,hand-wash
-3.7692406265858587,2.4245422355718635,-5.576222368686868,2.173892250186962,6.821547882828284,6.821547882828284,hand-wash
-5.364580291000001,0.7767259916741437,-3.2144155838999997,1.4558168125255264,7.292511150000001,7.292511150000001,hand-wash
-5.8956695780219786,2.1937140451968746,-5.227498624505494,3.0884879596290795,1.0055002612087913,1.0055002612087913,hand-wash
-5.831249335714286,2.0946703878774726,-4.720754540816327,2.3803115601140172,-5.9202561319387765,-5.9202561319387765,hand-wash
-4.18336864048,2.23287486448024,-6.560808733699999,3.0894985620729503,-5.359131651699999,-5.359131651699999,hand-wash
-0.20585192949999997,1.8024167207258406,-8.208246843724998,3.4466617249036933,0.2663261265980001,0.2663261265980001,hand-wash
